id|title|content|website_origin|posted_at
99896711|"Sud-Kivu : le choléra fait 3 décès dans la zone de santé de Mwenga | Actualite.cd"|"Trois personnes sont décédées de choléra au courant de cette semaine dans le territoire de Mwenga province du Sud-Kivu.
nSelon plusieurs acteurs locaux, les cas choléra ont été enregistrés dans les aires de santé de Kilungutwe, Kangola et Chowe.
nA en croire Panji Mazambi, ils ont déjà enregistré 3 décès.
nDe sa part, le porte-parole du cadre de concertation territoriale de la société civile de Mwenga  invite les autorités à prendre des mesures urgentes pour stopper la propagation en cours.
nIl a également demandé à la zone de santé de Mwenga de mobiliser les partenaires pour lutter contre cette maladie.
nD'autres structures appellent la population au respect strict des mesures d'hygiène pour éviter la propagation de cette maladie"|https://www.actualite.cd|2025-08-18 21:47:00
99893007|"Lualaba : une ONG alerte sur l’écroulement d'immeubles au centre de Kolwezi, une menace de plus face à la disparition progressive des logements sans réinstallation dans la zone minière | Actualite.cd"|"L'Initiative pour la Bonne Gouvernance et les Droits Humains (IBGDH), une organisation de la société civile basée dans la région du Katanga, dénonce, à travers un communiqué de presse, l’absence de l’autorité de l’Etat face à la disparition progressive du centre ville de Kolwezi, dans le Lualaba.
nAussi, explique t-il dans cette mise au point, les officiels ne se limitent qu'au déplacement forcé sans réinstallation des communautés, ni assurer des garanties au droit à ces communautés.
nEt de poursuivre :
nCette ONG dénonce l’absence de l’autorité de l’Etat face à la disparition progressive du centre ville de Kolwezi et appelle à des mesures urgentes au niveau des autorités compétentes."|https://www.actualite.cd|2025-08-18 21:31:00
99887934|"Non respect du calendrier de principes de Doha : ""c'est normal d'avoir un glissement dans ce genre d'activités mais nous les partenaires on va continuer d'encourager et de demander les actions sur terrain"" (Lucy Tamlyn) | Actualite.cd"|"Alors que la non mise en œuvre de l'agenda contenu dans la déclaration de principes signée entre les délégués du gouvernement de la RDC et ceux de l'AFC/M23 soutenus par le Rwanda inquiète et suscite des réactions dans l'environnement sociopolitique congolais, les États-Unis via sa représentante accréditée à Kinshasa s'est montrée optimiste et promettent plus de pressions pour pousser les parties concernées à honorer leurs engagements.
nPour Lucy Tamlyn,il faudra également voir des pas qui ont été franchis jusque-là depuis la signature de l'accord de paix à Washington DC. Les États-Unis d'Amérique et l'État du Qatar pilotent deux initiatives diplomatiques majeures en vue du rétablissement de la paix dans l'Est de la République Démocratique du Congo mais aussi de l'amélioration des relations entre Kinshasa et Kigali.
nS'agissant de la poursuite de violences sur terrain malgré les accords,la diplomate américaine reconnaît que la construction de la paix dans un conflit qui dure longtemps n'est pas une chose facile d'où l'importance de la mise en place du comité sécuritaire de suivi de l'accord signé à Washington DC.
nOccasion pour elle, d'appeler les différentes parties à exercer la pression sur les parties concernées en vue d'accélérer leur mise en œuvre.
nAlors que les initiatives diplomatiques enclenchées au niveau international peinent à donner des résultats escomptés sur terrain, Volker Türk, Haut-Commissaire des Nations Unies aux droits de l'homme a renouvelé son appel à toutes les parties aux conflits dans l'Est de la RDC pour qu'elles protègent les civils et respectent toutes leurs obligations en vertu du droit international humanitaire et du droit international des droits de l'homme.
nDans une déclaration faite mercredi 6 août à Genève en Suisse, il a également exhorté toutes les parties à la déclaration de principes récemment signée à s'engager de bonne foi dans le processus de paix et à agir avec détermination pour mettre fin aux cycles de violence récurrents.
nLe gouvernement de la RDC et le groupe AFC/M23 ont signé une déclaration de principes au Qatar le 19 juillet 2025, convenant d'un cessez-le-feu et de la poursuite des négociations en vue d'un accord global. Cette déclaration a été précédée par la signature d'un accord de paix entre la RDC et le Rwanda à Washington, le 27 juin. 
nPourtant, les progrès significatifs sur le terrain restent limités, laissant les communautés touchées dans une profonde incertitude.
nLes engagements mutuels censés poser les bases d’un futur accord de paix global peinent à se matérialiser.
nLes mesures de confiance considérées comme indispensables à la reprise des pourparlers début août en vue de parvenir à un accord de paix global restent jusque-là sans effet. Selon le chronogramme contenu dans la déclaration de principes signée à Doha, les parties s'étaient engagées à reprendre les discussions sur un accord de paix au plus tard le 8 Août 2025 avec en ligne de mire la signature d’un accord de paix global prévue le 17 août 2025. "|https://www.actualite.cd|2025-08-18 21:18:00
99856408|Nomination d’un Consul à Goma : « Ce processus nécessite aussi l’autorisation officielle du gouvernement de la RDC », reconnaît le Kenya|"Dans un communiqué publié ce lundi 18 août 2025, le Kenya est revenu sur la controverse entourant la nomination de son consul général à Goma, en République démocratique du Congo (RDC).
nRéagissant à la mise au point du ministère congolais des Affaires étrangères, qui avait dénoncé l’absence de consultations diplomatiques dans le processus, Nairobi a tenu à clarifier sa position.
n« La nomination présidentielle ne constitue pas en soi une affectation diplomatique », souligne le gouvernement du Kenya, ajoutant qu’« une fois la nomination approuvée par le Parlement, le Kenya doit formellement solliciter l’agrément par l’État hôte, y compris la RDC, avant toute prise de poste ».
nLe même communiqué souligne que la procédure d’agrément est une exigence du droit international et que la délivrance d’un exequatur ( autorisation officielle délivrée par l'État d'accueil ) par les autorités congolaises, pour ce cas de Goma, est indispensable pour permettre au diplomate de commencer officiellement ses fonctions.
n« Dans le cas de Goma, ce processus nécessite aussi la délivrance d’un exequatur ou autorisation officielle du gouvernement de la RDC avant que le consul général du Kenya ne puisse exercer ses fonctions », a rassuré le Kenya.
nPour rappel, Kinshasa avait dénoncé cette annonce de Nairobi, la jugeant « inappropriée », notamment en raison de la situation d’occupation de la ville de Goma par les rebelles du M23."|https://www.7sur7.cd|2025-08-18 19:42:00
99851016|Lubumbashi : 7 présumés bandits arrêtés par la Police|"Au total, 7 présumés bandits ont été arrêtés par la Police nationale congolaise (PNC), commissariat provincial du Haut-Katanga, dont un repris de justice, au cours d’une opération de sécurisation menée à Lubumbashi.
nCes présumés criminels sont accusés de divers faits criminels notamment l’extorsion et le vol à main armée dans le quartier Mampala, aux abords du marché Mimbulu, dans la commune de Lubumbashi. D’autres seraient impliqués dans des actes d’association des malfaiteurs dans la commune de Kampemba.
nLors de leur présentation ce lundi 18 août 2025 à Lubumbashi, plusieurs armes blanches utilisées lors de leurs opérations ont été exhibées par les services des renseignements de la police nationale congolaise. Il s'agit des machettes et des barres de mines.
nLe commissaire divisionnaire Blaise Mbula Kilimbalimba, commandant provincial de la PNC au Haut-Katanga, a assuré que les enquêtes se poursuivent afin de mettre hors d’état de nuire tous les auteurs des actes criminels.
n«Cette traque programmée par le commissariat provincial de la police vise l’éradication du banditisme urbain et la réduction sensible du taux de criminalité dans notre juridiction », a-t-il déclaré à la presse.
nIl a également réaffirmé la détermination de la police provinciale à poursuivre cette opération jusqu’à ce que la population puisse circuler et vaquer à ses occupations en toute quiétude.
n«Cette opération va se poursuivre sans relâche jusqu’à mettre la main sur tous les auteurs des crimes, afin que la population vive en sécurité », a conclu le commissaire divisionnaire Kilimbalimba.
nCette présentation intervient après une semaine soit le lundi dernier, au moins 7 présumés criminels dont six militaires et un policier, ont été arrêtés pour violation des consignes lors des patrouilles nocturnes. Ceci, dans le cadre de la poursuite de l'opération Ndobo lancée depuis trois mois dans le Haut-Katanga."|https://www.7sur7.cd|2025-08-18 19:30:00
99848295|45e sommet de la SADC : la RDC appelle à une action « collective » et  « solidaire » pour une paix durable dans la sous-région|"La République démocratique du Congo a pris part, du 15 au 17 août 2025, à Antananarivo, à Madagascar, au 45e sommet des chefs d’État et de gouvernement de la Communauté de développement d’Afrique Australe, placé sous le thème : « promouvoir l’industrialisation, la transformation du système agricole et la transition énergétique pour une SADC résilience ».
nDurant ces assises, le Congo-Kinshasa, représenté par son ministre de la Défense et anciens combattants, Guy Kabombo Muadiamvita, a appelé les parties prenantes à une action « collective » et « solidaire » pour restaurer une paix durable dans la sous-région.
nCe membre du gouvernement Suminwa a aussi, dans son mot, présenté la situation sécuritaire dans la partie Est de la RD Congo qui, selon lui, s’est détériorée malgré les initiatives régionales et les engagements internationaux issus des processus de Luanda, Nairobi, Washington et Doha.
nÀ l’en croire, la coalition AFC/M23, soutenue par le Rwanda, multiplie les violations et consolide ses positions sur des territoires occupés illégalement. Cependant, a-t-il souligné, son pays a choisi la voie du dialogue.
n« La RDC a opté de privilégier la voie du dialogue face à cette agression persistante, dans le but d’éviter le bain de sang et ainsi trouver des solutions concertées », a déclaré le vice-premier ministre de la Défense et anciens combattants.
nIl a laissé entendre, par ailleurs, que la RD Congo poursuit sa lancée de modernisation de ses Forces armées et reste disposée à renforcer la coopération avec différents partenaires régionaux et internationaux. Il a, en outre, réaffirmé la détermination de l’armée loyaliste à défendre l’intégrité territoriale « au prix du sacrifice suprême ».
nAu cours de ce sommet, le président du Zimbabwe, Emmerson Mnangagwa, a cédé les commandes de la SADC à son homologue Malgache, Andry Rajoelina."|https://www.7sur7.cd|2025-08-18 19:17:00
99838878|"Lubero : Deux mineurs tués par un explosif à Luofu | Actualite.cd"|"Deux enfants de 8 et 9 ans sont morts dans une explosion dans l'après-midi de ce dimanche 17 mai au village de Luofu, dans le territoire de Lubero, au Nord-Kivu. La région est minée des restes explosifs suite notamment aux récents combats entre la rébellion de l’AFC/M23 et les forces gouvernementales.
nD'après la société civile locale, l'incident a eu lieu lorsque les deux enfants étaient en train de jouer sur un site militaire près de l’Institut Luofu.
nCet incident relance les inquiétudes liées à la présence d’engins explosifs non explosés dans plusieurs zones du Nord-Kivu, théâtre de combats réguliers. Les experts en déminage appellent à une vigilance accrue, notamment dans les milieux post-conflit où ces engins explosifs peuvent être confondus avec des objets ordinaires.
nLa Synergie pour la Lutte Anti-Mines (SYLAM) alerte sur les dangers persistants dans plusieurs localités de la province. Son coordonnateur, Marrion Ngavho joint par ACTUALITÉ.CD cite notamment Luofu, Kitsombiro, Alimbongo, Matembe, Mbingi, ainsi que toute la zone qui précède Lubero Sud, comme les plus exposées.
n« À Luofu, ce dimanche, nous venons de perdre deux enfants dans une explosion. Trois autres sont grièvement blessés. Face à cette situation dramatique, SYLAM lance un appel pressant à toutes les populations vivant à proximité des zones de combat, notamment dans les territoires de Rutshuru, Masisi, Lubero et dans la ville de Goma, à faire preuve d’une extrême vigilance », déclare Marrion Ngavho.
nSYLAM exhorte particulièrement les habitants de Lubero, Rutshuru et des environs à ne toucher à aucun objet suspect. En cas de découverte, il faut immédiatement alerter les autorités compétentes, notamment la police, pour éviter d’autres drames.
nLe 11 avril dernier, l’ONU a alerté sur la prolifération de ces munitions dans le territoire de Lubero, régulièrement secoué par les affrontements entre les FARDC et l’AFC/M23."|https://www.actualite.cd|2025-08-18 17:26:00
99837153|"Walikale : des commerçants attaqués et pillés par des présumés Nyatura à Birombi | Actualite.cd"|"Un convoi d'une dizaine de commerçants en provenance de Bukumbirwa pour le site minier de Malimingi est tombé samedi dernier dans une embuscade des présumés miliciens Nyatura à Birombi, dans le groupement Kisimba (territoire de Walikale).
nSelon les victimes, les assaillants ont tendu une embuscade dans la forêt près de Birombi où ils attendaient les passants qui se rendaient dans le carré minier de Malimingi avec leurs marchandises. D'autres personnes qui revenaient du site minier de Malimingi sont aussi tombées dans le même piège et ont aussi tout perdu.
nAu-delà des marchandises, les assaillants ont aussi emporté de l'argent et des téléphones portables. Les victimes affirment avoir été tabassés par leurs bourreaux.
nCes informations sont confirmées par des sources coutumières locales et corroborées par des autorités administratives et sécuritaires à Walikale centre. Selon ces sources, c'est la première fois qu'un pillage soit enregistré dans cette zone depuis plus de 5 ans.
nAprès leur forfait, les auteurs de ce pillage se sont volatilisés dans la nature, laissant leurs victimes dans un état d'instabilité psychologique.
nLes autorités coutumières locales plaident pour la sécurisation de cette route pour le bien de la population qui fréquente régulièrement ce site minier à la recherche du pain quotidien.
n "|https://www.actualite.cd|2025-08-18 17:09:00
99841919|RDC : impayés depuis près de 3 ans, les administrateurs de territoires  déclenchent une grève illimitée |"En cause, indique la correspondance, le non-paiement de leurs salaires depuis près de trois ans. 
n« […] C'est justement fort de cette confiance renouvelée que nous nous voyons dans l'obligation de vous informer de notre décision d'observer une grève illimitée sur toute l'étendue du Territoire national, à dater du lundi 18 août 2025, en raison des conditions inhumaines et dégradantes dans lesquelles nous sommes contraints d'exercer nos fonctions dans la territoriale, bientôt trois (3) ans, sans salaire », lit-on dans la correspondance. 
nLes administrateurs fustigent également le non-paiement sans justification valable de 5 mois de primes, notamment, mars, avril, mai, juin et juillet 2025) qui, indique la correspondance, malgré la présence des OPI n°P7332 du 22 avril 2025, n°P7386 du 12 mai 2025, n°P7401 du 09 juin 2025 et celui de mars et juillet dont on ignore les numéros. 
n« Ce retard devenu chronique, en violation manifeste et délibérée de l'article 99 précité, installe un climat de frustration et de désespoir parmi les ATs et ATAs, déjà épuisés par une « précarité persistante », disent les administrateurs. 
nEt d’ajouter : « Nous tenons à rappeler que le paiement du salaire et des primes revêt un caractère légal, alimentaire et humanitaire, et qu'il est intrinsèquement lié au respect de l'article 36, alinéa deux de la Constitution, selon lequel l'État garantit le droit de travail, la protection contre le chômage et une rémunération équitable et satisfaisante assurant au travailleur ainsi qu'à sa famille une existence conforme à la dignité humaine. Il est donc inadmissible que pour les ATs et ATAs, la libération des OPI relatifs à leur rémunération soit conditionnée à une programmation spéciale, contrairement aux autres catégories de personnel, créant ainsi une discrimination administrative injustifiée. ». 
nPour les grévistes, cette action est dans le but d'obtenir l'application du barème des avantages sociaux liés à l'ordonnance du chef de l'État portant leur nomination. "|https://www.7sur7.cd|2025-08-18 16:17:00
99841918|AfroBasket 2025 : La RDC affronte le Cameroun ce mardi pour une place en quarts de finale|"Malgré cette défaite, les Léopards conservent leurs chances de qualification grâce à la victoire du Cap-Vert (75-62) contre le Rwanda. Ce résultat permet à la RDC de terminer à la troisième place de son groupe.
nVoici le classement final du groupe A :
n- Côte d'Ivoire (3-0) : 6 pts, +21
n- Cap-Vert (2-1) : 5 pts, +21
n- RD Congo (1-2) : 4 pts, -14
n- Rwanda (0-3) : 3 pts, -28. 
nLa RDC affrontera le Cameroun en barrages pour une place en quarts de finale. Le match aura lieu le mardi 19 août 2025 à 19h00. En cas de victoire, les Léopards rencontreront les Pharaons d'Égypte en quarts de finale.
nProgramme complet des barrages
nLundi 18 août :
n- 16h00 : Guinée vs Mali (le vainqueur jouera contre la Côte d'Ivoire)
n- 19h00 : Sénégal vs Soudan du Sud (le vainqueur jouera contre le Nigeria)
nMardi 19 août :
n- 16h00 : Cap-Vert vs Tunisie (le vainqueur jouera contre l'Angola)
n- 19h00 : Cameroun vs RD Congo (le vainqueur jouera contre l'Égypte). "|https://www.7sur7.cd|2025-08-18 16:13:00
